src,dest,pathway
6717,477,R-HSA-5578775
6717,483,R-HSA-5578775
6717,486,R-HSA-5578775
6717,6547,R-HSA-5578775
6717,53822,R-HSA-5578775
6717,53828,R-HSA-5578775
6717,491,R-HSA-5578775
6717,816,R-HSA-5578775
6717,818,R-HSA-5578775
6717,817,R-HSA-5578775
6717,6786,R-HSA-5578775
6717,480,R-HSA-5578775
6717,3709,R-HSA-5578775
6717,3710,R-HSA-5578775
6717,3708,R-HSA-5578775
6717,5349,R-HSA-5578775
6717,492,R-HSA-5578775
6717,489,R-HSA-5578775
6717,84876,R-HSA-5578775
6717,80228,R-HSA-5578775
6717,53826,R-HSA-5578775
6717,6543,R-HSA-5578775
6717,815,R-HSA-5578775
6546,5348,R-HSA-5578775
6546,476,R-HSA-5578775
6546,481,R-HSA-5578775
6546,478,R-HSA-5578775
6546,482,R-HSA-5578775
6546,7220,R-HSA-5578775
6546,477,R-HSA-5578775
6546,483,R-HSA-5578775
6546,486,R-HSA-5578775
6546,53822,R-HSA-5578775
6546,53828,R-HSA-5578775
6546,6786,R-HSA-5578775
6546,480,R-HSA-5578775
6546,5349,R-HSA-5578775
6546,84876,R-HSA-5578775
6546,80228,R-HSA-5578775
6546,53826,R-HSA-5578775
7220,6588,R-HSA-5578775
7220,487,R-HSA-5578775
7220,801,R-HSA-5578775
7220,805,R-HSA-5578775
7220,808,R-HSA-5578775
7220,488,R-HSA-5578775
7220,490,R-HSA-5578775
7220,493,R-HSA-5578775
7220,5350,R-HSA-5578775
7220,6717,R-HSA-5578775
7220,6546,R-HSA-5578775
7220,6547,R-HSA-5578775
7220,491,R-HSA-5578775
7220,816,R-HSA-5578775
7220,818,R-HSA-5578775
7220,817,R-HSA-5578775
7220,492,R-HSA-5578775
7220,489,R-HSA-5578775
7220,6543,R-HSA-5578775
7220,815,R-HSA-5578775
477,801,R-HSA-5578775
477,805,R-HSA-5578775
477,808,R-HSA-5578775
477,6717,R-HSA-5578775
477,6546,R-HSA-5578775
477,6547,R-HSA-5578775
477,6543,R-HSA-5578775
483,801,R-HSA-5578775
483,805,R-HSA-5578775
483,808,R-HSA-5578775
483,6717,R-HSA-5578775
483,6546,R-HSA-5578775
483,6547,R-HSA-5578775
483,6543,R-HSA-5578775
486,801,R-HSA-5578775
486,805,R-HSA-5578775
486,808,R-HSA-5578775
486,6717,R-HSA-5578775
486,6546,R-HSA-5578775
486,6547,R-HSA-5578775
486,6543,R-HSA-5578775
6547,5348,R-HSA-5578775
6547,476,R-HSA-5578775
6547,481,R-HSA-5578775
6547,478,R-HSA-5578775
6547,482,R-HSA-5578775
6547,7220,R-HSA-5578775
6547,477,R-HSA-5578775
6547,483,R-HSA-5578775
6547,486,R-HSA-5578775
6547,53822,R-HSA-5578775
6547,53828,R-HSA-5578775
6547,6786,R-HSA-5578775
6547,480,R-HSA-5578775
6547,5349,R-HSA-5578775
6547,84876,R-HSA-5578775
6547,80228,R-HSA-5578775
6547,53826,R-HSA-5578775
53822,801,R-HSA-5578775
53822,805,R-HSA-5578775
53822,808,R-HSA-5578775
53822,6717,R-HSA-5578775
53822,6546,R-HSA-5578775
53822,6547,R-HSA-5578775
53822,6543,R-HSA-5578775
53828,801,R-HSA-5578775
53828,805,R-HSA-5578775
53828,808,R-HSA-5578775
53828,6717,R-HSA-5578775
53828,6546,R-HSA-5578775
53828,6547,R-HSA-5578775
53828,6543,R-HSA-5578775
2281,6588,R-HSA-5578775
2281,487,R-HSA-5578775
2281,801,R-HSA-5578775
2281,805,R-HSA-5578775
2281,808,R-HSA-5578775
2281,488,R-HSA-5578775
2281,490,R-HSA-5578775
2281,493,R-HSA-5578775
2281,5350,R-HSA-5578775
2281,6717,R-HSA-5578775
2281,6546,R-HSA-5578775
2281,6547,R-HSA-5578775
2281,491,R-HSA-5578775
2281,816,R-HSA-5578775
2281,818,R-HSA-5578775
2281,817,R-HSA-5578775
2281,492,R-HSA-5578775
2281,489,R-HSA-5578775
2281,6543,R-HSA-5578775
2281,815,R-HSA-5578775
491,7220,R-HSA-5578775
491,6786,R-HSA-5578775
491,84876,R-HSA-5578775
491,80228,R-HSA-5578775
444,6588,R-HSA-5578775
444,487,R-HSA-5578775
444,801,R-HSA-5578775
444,805,R-HSA-5578775
444,808,R-HSA-5578775
444,488,R-HSA-5578775
444,490,R-HSA-5578775
444,493,R-HSA-5578775
444,5350,R-HSA-5578775
444,6717,R-HSA-5578775
444,6546,R-HSA-5578775
444,6547,R-HSA-5578775
444,491,R-HSA-5578775
444,816,R-HSA-5578775
444,818,R-HSA-5578775
444,817,R-HSA-5578775
444,492,R-HSA-5578775
444,489,R-HSA-5578775
444,6543,R-HSA-5578775
444,815,R-HSA-5578775
10345,6588,R-HSA-5578775
10345,487,R-HSA-5578775
10345,801,R-HSA-5578775
10345,805,R-HSA-5578775
10345,808,R-HSA-5578775
10345,488,R-HSA-5578775
10345,490,R-HSA-5578775
10345,493,R-HSA-5578775
10345,5350,R-HSA-5578775
10345,6717,R-HSA-5578775
10345,6546,R-HSA-5578775
10345,6547,R-HSA-5578775
10345,491,R-HSA-5578775
10345,816,R-HSA-5578775
10345,818,R-HSA-5578775
10345,817,R-HSA-5578775
10345,492,R-HSA-5578775
10345,489,R-HSA-5578775
10345,6543,R-HSA-5578775
10345,815,R-HSA-5578775
816,10768,R-HSA-5578775
816,3709,R-HSA-5578775
816,3710,R-HSA-5578775
816,3708,R-HSA-5578775
818,10768,R-HSA-5578775
818,3709,R-HSA-5578775
818,3710,R-HSA-5578775
818,3708,R-HSA-5578775
817,10768,R-HSA-5578775
817,3709,R-HSA-5578775
817,3710,R-HSA-5578775
817,3708,R-HSA-5578775
6786,6588,R-HSA-5578775
6786,487,R-HSA-5578775
6786,801,R-HSA-5578775
6786,805,R-HSA-5578775
6786,808,R-HSA-5578775
6786,488,R-HSA-5578775
6786,490,R-HSA-5578775
6786,493,R-HSA-5578775
6786,5350,R-HSA-5578775
6786,6717,R-HSA-5578775
6786,6546,R-HSA-5578775
6786,6547,R-HSA-5578775
6786,491,R-HSA-5578775
6786,816,R-HSA-5578775
6786,818,R-HSA-5578775
6786,817,R-HSA-5578775
6786,492,R-HSA-5578775
6786,489,R-HSA-5578775
6786,6543,R-HSA-5578775
6786,815,R-HSA-5578775
480,801,R-HSA-5578775
480,805,R-HSA-5578775
480,808,R-HSA-5578775
480,6717,R-HSA-5578775
480,6546,R-HSA-5578775
480,6547,R-HSA-5578775
480,6543,R-HSA-5578775
3709,6588,R-HSA-5578775
3709,487,R-HSA-5578775
3709,801,R-HSA-5578775
3709,805,R-HSA-5578775
3709,808,R-HSA-5578775
3709,488,R-HSA-5578775
3709,490,R-HSA-5578775
3709,493,R-HSA-5578775
3709,5350,R-HSA-5578775
3709,6717,R-HSA-5578775
3709,6546,R-HSA-5578775
3709,6547,R-HSA-5578775
3709,491,R-HSA-5578775
3709,816,R-HSA-5578775
3709,818,R-HSA-5578775
3709,817,R-HSA-5578775
3709,492,R-HSA-5578775
3709,489,R-HSA-5578775
3709,6543,R-HSA-5578775
3709,815,R-HSA-5578775
3710,6588,R-HSA-5578775
3710,487,R-HSA-5578775
3710,801,R-HSA-5578775
3710,805,R-HSA-5578775
3710,808,R-HSA-5578775
3710,488,R-HSA-5578775
3710,490,R-HSA-5578775
3710,493,R-HSA-5578775
3710,5350,R-HSA-5578775
3710,6717,R-HSA-5578775
3710,6546,R-HSA-5578775
3710,6547,R-HSA-5578775
3710,491,R-HSA-5578775
3710,816,R-HSA-5578775
3710,818,R-HSA-5578775
3710,817,R-HSA-5578775
3710,492,R-HSA-5578775
3710,489,R-HSA-5578775
3710,6543,R-HSA-5578775
3710,815,R-HSA-5578775
3708,6588,R-HSA-5578775
3708,487,R-HSA-5578775
3708,801,R-HSA-5578775
3708,805,R-HSA-5578775
3708,808,R-HSA-5578775
3708,488,R-HSA-5578775
3708,490,R-HSA-5578775
3708,493,R-HSA-5578775
3708,5350,R-HSA-5578775
3708,6717,R-HSA-5578775
3708,6546,R-HSA-5578775
3708,6547,R-HSA-5578775
3708,491,R-HSA-5578775
3708,816,R-HSA-5578775
3708,818,R-HSA-5578775
3708,817,R-HSA-5578775
3708,492,R-HSA-5578775
3708,489,R-HSA-5578775
3708,6543,R-HSA-5578775
3708,815,R-HSA-5578775
5349,801,R-HSA-5578775
5349,805,R-HSA-5578775
5349,808,R-HSA-5578775
5349,6717,R-HSA-5578775
5349,6546,R-HSA-5578775
5349,6547,R-HSA-5578775
5349,6543,R-HSA-5578775
6263,6588,R-HSA-5578775
6263,487,R-HSA-5578775
6263,801,R-HSA-5578775
6263,805,R-HSA-5578775
6263,808,R-HSA-5578775
6263,488,R-HSA-5578775
6263,490,R-HSA-5578775
6263,493,R-HSA-5578775
6263,5350,R-HSA-5578775
6263,6717,R-HSA-5578775
6263,6546,R-HSA-5578775
6263,6547,R-HSA-5578775
6263,491,R-HSA-5578775
6263,816,R-HSA-5578775
6263,818,R-HSA-5578775
6263,817,R-HSA-5578775
6263,492,R-HSA-5578775
6263,489,R-HSA-5578775
6263,6543,R-HSA-5578775
6263,815,R-HSA-5578775
492,7220,R-HSA-5578775
492,6786,R-HSA-5578775
492,84876,R-HSA-5578775
492,80228,R-HSA-5578775
6262,6588,R-HSA-5578775
6262,487,R-HSA-5578775
6262,801,R-HSA-5578775
6262,805,R-HSA-5578775
6262,808,R-HSA-5578775
6262,488,R-HSA-5578775
6262,490,R-HSA-5578775
6262,493,R-HSA-5578775
6262,5350,R-HSA-5578775
6262,6717,R-HSA-5578775
6262,6546,R-HSA-5578775
6262,6547,R-HSA-5578775
6262,491,R-HSA-5578775
6262,816,R-HSA-5578775
6262,818,R-HSA-5578775
6262,817,R-HSA-5578775
6262,492,R-HSA-5578775
6262,489,R-HSA-5578775
6262,6543,R-HSA-5578775
6262,815,R-HSA-5578775
489,10768,R-HSA-5578775
489,3709,R-HSA-5578775
489,3710,R-HSA-5578775
489,3708,R-HSA-5578775
84876,6588,R-HSA-5578775
84876,487,R-HSA-5578775
84876,801,R-HSA-5578775
84876,805,R-HSA-5578775
84876,808,R-HSA-5578775
84876,488,R-HSA-5578775
84876,490,R-HSA-5578775
84876,493,R-HSA-5578775
84876,5350,R-HSA-5578775
84876,6717,R-HSA-5578775
84876,6546,R-HSA-5578775
84876,6547,R-HSA-5578775
84876,491,R-HSA-5578775
84876,816,R-HSA-5578775
84876,818,R-HSA-5578775
84876,817,R-HSA-5578775
84876,492,R-HSA-5578775
84876,489,R-HSA-5578775
84876,6543,R-HSA-5578775
84876,815,R-HSA-5578775
80228,6588,R-HSA-5578775
80228,487,R-HSA-5578775
80228,801,R-HSA-5578775
80228,805,R-HSA-5578775
80228,808,R-HSA-5578775
80228,488,R-HSA-5578775
80228,490,R-HSA-5578775
80228,493,R-HSA-5578775
80228,5350,R-HSA-5578775
80228,6717,R-HSA-5578775
80228,6546,R-HSA-5578775
80228,6547,R-HSA-5578775
80228,491,R-HSA-5578775
80228,816,R-HSA-5578775
80228,818,R-HSA-5578775
80228,817,R-HSA-5578775
80228,492,R-HSA-5578775
80228,489,R-HSA-5578775
80228,6543,R-HSA-5578775
80228,815,R-HSA-5578775
53826,801,R-HSA-5578775
53826,805,R-HSA-5578775
53826,808,R-HSA-5578775
53826,6717,R-HSA-5578775
53826,6546,R-HSA-5578775
53826,6547,R-HSA-5578775
53826,6543,R-HSA-5578775
6543,5348,R-HSA-5578775
6543,476,R-HSA-5578775
6543,481,R-HSA-5578775
6543,478,R-HSA-5578775
6543,482,R-HSA-5578775
6543,7220,R-HSA-5578775
6543,477,R-HSA-5578775
6543,483,R-HSA-5578775
6543,486,R-HSA-5578775
6543,53822,R-HSA-5578775
6543,53828,R-HSA-5578775
6543,6786,R-HSA-5578775
6543,480,R-HSA-5578775
6543,5349,R-HSA-5578775
6543,84876,R-HSA-5578775
6543,80228,R-HSA-5578775
6543,53826,R-HSA-5578775
815,10768,R-HSA-5578775
815,3709,R-HSA-5578775
815,3710,R-HSA-5578775
815,3708,R-HSA-5578775
1543,240,R-HSA-9018677
1543,4048,R-HSA-9018677
1543,246,R-HSA-9018677
1543,239,R-HSA-9018677
1544,240,R-HSA-9018677
1544,4048,R-HSA-9018677
1544,246,R-HSA-9018677
1544,239,R-HSA-9018677
1571,240,R-HSA-9018677
1571,4048,R-HSA-9018677
1571,246,R-HSA-9018677
1571,239,R-HSA-9018677
1576,240,R-HSA-9018677
1576,4048,R-HSA-9018677
1576,246,R-HSA-9018677
1576,239,R-HSA-9018677
240,1543,R-HSA-9018677
240,1544,R-HSA-9018677
240,1571,R-HSA-9018677
240,1576,R-HSA-9018677
240,4048,R-HSA-9018677
240,1558,R-HSA-9018677
240,1565,R-HSA-9018677
240,1559,R-HSA-9018677
240,4056,R-HSA-9018677
4048,1543,R-HSA-9018677
4048,1544,R-HSA-9018677
4048,3248,R-HSA-9018677
1558,240,R-HSA-9018677
1558,4048,R-HSA-9018677
1558,246,R-HSA-9018677
1558,239,R-HSA-9018677
1565,240,R-HSA-9018677
1565,4048,R-HSA-9018677
1565,246,R-HSA-9018677
1565,239,R-HSA-9018677
1559,240,R-HSA-9018677
1559,4048,R-HSA-9018677
1559,246,R-HSA-9018677
1559,239,R-HSA-9018677
246,1543,R-HSA-9018677
246,1544,R-HSA-9018677
246,1571,R-HSA-9018677
246,1576,R-HSA-9018677
246,4048,R-HSA-9018677
246,1558,R-HSA-9018677
246,1565,R-HSA-9018677
246,1559,R-HSA-9018677
246,2879,R-HSA-9018677
239,1543,R-HSA-9018677
239,1544,R-HSA-9018677
239,1571,R-HSA-9018677
239,1576,R-HSA-9018677
239,240,R-HSA-9018677
239,1558,R-HSA-9018677
239,1565,R-HSA-9018677
239,1559,R-HSA-9018677
239,2053,R-HSA-9018677
239,2948,R-HSA-9018677
239,4056,R-HSA-9018677
5743,246,R-HSA-9018677
5743,2879,R-HSA-9018677
2879,240,R-HSA-9018677
2879,4048,R-HSA-9018677
7099,353376,R-HSA-5357769
7099,100302736,R-HSA-5357769
7099,148022,R-HSA-5357769
7099,23643,R-HSA-5357769
8797,8837,R-HSA-5357769
8797,8743,R-HSA-5357769
8797,8772,R-HSA-5357769
8797,841,R-HSA-5357769
8795,8837,R-HSA-5357769
8795,8743,R-HSA-5357769
8795,8772,R-HSA-5357769
8795,841,R-HSA-5357769
8837,8797,R-HSA-5357769
8837,8795,R-HSA-5357769
8837,355,R-HSA-5357769
8837,356,R-HSA-5357769
8837,8743,R-HSA-5357769
8837,7186,R-HSA-5357769
8837,8772,R-HSA-5357769
8837,8737,R-HSA-5357769
8837,841,R-HSA-5357769
8837,8717,R-HSA-5357769
929,7099,R-HSA-5357769
929,353376,R-HSA-5357769
929,100302736,R-HSA-5357769
929,148022,R-HSA-5357769
929,23643,R-HSA-5357769
355,8837,R-HSA-5357769
355,356,R-HSA-5357769
355,8772,R-HSA-5357769
355,841,R-HSA-5357769
836,1630,R-HSA-5357769
836,90249,R-HSA-5357769
836,219699,R-HSA-5357769
1630,836,R-HSA-5357769
1630,26060,R-HSA-5357769
356,8837,R-HSA-5357769
356,8772,R-HSA-5357769
356,841,R-HSA-5357769
842,836,R-HSA-5357769
842,1630,R-HSA-5357769
842,26060,R-HSA-5357769
7186,8837,R-HSA-5357769
7186,8772,R-HSA-5357769
7186,8737,R-HSA-5357769
7186,841,R-HSA-5357769
7186,8717,R-HSA-5357769
8772,7099,R-HSA-5357769
8772,8837,R-HSA-5357769
8772,929,R-HSA-5357769
8772,8743,R-HSA-5357769
8772,841,R-HSA-5357769
8772,353376,R-HSA-5357769
8772,100302736,R-HSA-5357769
8772,148022,R-HSA-5357769
8772,23643,R-HSA-5357769
8737,7099,R-HSA-5357769
8737,8837,R-HSA-5357769
8737,929,R-HSA-5357769
8737,8772,R-HSA-5357769
8737,841,R-HSA-5357769
8737,8717,R-HSA-5357769
8737,353376,R-HSA-5357769
8737,100302736,R-HSA-5357769
8737,148022,R-HSA-5357769
8737,23643,R-HSA-5357769
841,7099,R-HSA-5357769
841,8797,R-HSA-5357769
841,8795,R-HSA-5357769
841,8837,R-HSA-5357769
841,929,R-HSA-5357769
841,355,R-HSA-5357769
841,356,R-HSA-5357769
841,8743,R-HSA-5357769
841,7186,R-HSA-5357769
841,8772,R-HSA-5357769
841,8737,R-HSA-5357769
841,8717,R-HSA-5357769
841,353376,R-HSA-5357769
841,100302736,R-HSA-5357769
841,148022,R-HSA-5357769
841,23643,R-HSA-5357769
8717,8837,R-HSA-5357769
8717,8772,R-HSA-5357769
8717,841,R-HSA-5357769
90249,9500,R-HSA-5357769
148022,353376,R-HSA-5357769
148022,100302736,R-HSA-5357769
219699,1613,R-HSA-5357769
219699,1612,R-HSA-5357769
219699,23604,R-HSA-5357769
26060,836,R-HSA-5357769
23643,353376,R-HSA-5357769
23643,100302736,R-HSA-5357769
23643,148022,R-HSA-5357769
164,8905,R-HSA-164952
164,1174,R-HSA-164952
164,130340,R-HSA-164952
164,8907,R-HSA-164952
164,10053,R-HSA-164952
161,1175,R-HSA-164952
161,163,R-HSA-164952
161,1173,R-HSA-164952
160,1175,R-HSA-164952
160,163,R-HSA-164952
160,1173,R-HSA-164952
920,161,R-HSA-164952
920,160,R-HSA-164952
920,1175,R-HSA-164952
920,163,R-HSA-164952
920,375,R-HSA-164952
920,1173,R-HSA-164952
920,51606,R-HSA-164952
3932,920,R-HSA-164952
940,1173,R-HSA-164952
926,161,R-HSA-164952
926,160,R-HSA-164952
926,1175,R-HSA-164952
926,163,R-HSA-164952
926,1173,R-HSA-164952
926,51606,R-HSA-164952
919,5062,R-HSA-164952
1175,163,R-HSA-164952
1175,1173,R-HSA-164952
567,164,R-HSA-164952
567,8905,R-HSA-164952
567,1174,R-HSA-164952
567,162,R-HSA-164952
567,55690,R-HSA-164952
567,130340,R-HSA-164952
567,8907,R-HSA-164952
567,10053,R-HSA-164952
5879,9844,R-HSA-164952
5879,1794,R-HSA-164952
162,164,R-HSA-164952
162,8905,R-HSA-164952
162,1174,R-HSA-164952
162,130340,R-HSA-164952
162,8907,R-HSA-164952
162,10053,R-HSA-164952
55690,164,R-HSA-164952
55690,8905,R-HSA-164952
55690,1174,R-HSA-164952
55690,162,R-HSA-164952
55690,130340,R-HSA-164952
55690,8907,R-HSA-164952
55690,10053,R-HSA-164952
1794,9844,R-HSA-164952
1173,163,R-HSA-164952
8907,8905,R-HSA-164952
8907,1174,R-HSA-164952
8907,130340,R-HSA-164952
51606,161,R-HSA-164952
51606,160,R-HSA-164952
51606,1175,R-HSA-164952
51606,163,R-HSA-164952
51606,1173,R-HSA-164952
10053,8905,R-HSA-164952
10053,1174,R-HSA-164952
10053,130340,R-HSA-164952
10627,4628,R-HSA-3928663
103910,4628,R-HSA-3928663
10627,4629,R-HSA-3928663
103910,4629,R-HSA-3928663
10627,4637,R-HSA-3928663
103910,4637,R-HSA-3928663
10627,79784,R-HSA-3928663
103910,79784,R-HSA-3928663
9475,10627,R-HSA-3928663
9475,103910,R-HSA-3928663
9475,10398,R-HSA-3928663
9475,4627,R-HSA-3928663
9475,4628,R-HSA-3928663
9475,4629,R-HSA-3928663
9475,4637,R-HSA-3928663
9475,387,R-HSA-3928663
9475,79784,R-HSA-3928663
2534,387,R-HSA-3928663
2534,25791,R-HSA-3928663
7525,387,R-HSA-3928663
7525,25791,R-HSA-3928663
4067,387,R-HSA-3928663
4067,25791,R-HSA-3928663
6714,387,R-HSA-3928663
6714,25791,R-HSA-3928663
10398,4627,R-HSA-3928663
10398,4628,R-HSA-3928663
10398,4629,R-HSA-3928663
10398,4637,R-HSA-3928663
10398,79784,R-HSA-3928663
4627,10627,R-HSA-3928663
4627,103910,R-HSA-3928663
4627,4637,R-HSA-3928663
4637,4628,R-HSA-3928663
4637,4629,R-HSA-3928663
4637,79784,R-HSA-3928663
387,10627,R-HSA-3928663
387,103910,R-HSA-3928663
387,10398,R-HSA-3928663
387,4627,R-HSA-3928663
387,4628,R-HSA-3928663
387,4629,R-HSA-3928663
387,4637,R-HSA-3928663
387,79784,R-HSA-3928663
6093,10627,R-HSA-3928663
6093,103910,R-HSA-3928663
6093,10398,R-HSA-3928663
6093,4627,R-HSA-3928663
6093,4628,R-HSA-3928663
6093,4629,R-HSA-3928663
6093,4637,R-HSA-3928663
6093,387,R-HSA-3928663
6093,79784,R-HSA-3928663
25791,387,R-HSA-3928663
1871,9134,R-HSA-9659787
1871,1019,R-HSA-9659787
1871,595,R-HSA-9659787
1871,898,R-HSA-9659787
1871,1017,R-HSA-9659787
1871,894,R-HSA-9659787
1871,896,R-HSA-9659787
1871,1026,R-HSA-9659787
1871,1027,R-HSA-9659787
1871,1028,R-HSA-9659787
1871,1021,R-HSA-9659787
5925,9134,R-HSA-9659787
5925,1019,R-HSA-9659787
5925,595,R-HSA-9659787
5925,898,R-HSA-9659787
5925,1017,R-HSA-9659787
5925,894,R-HSA-9659787
5925,896,R-HSA-9659787
5925,1026,R-HSA-9659787
5925,1027,R-HSA-9659787
5925,1028,R-HSA-9659787
5925,1021,R-HSA-9659787
1019,1028,R-HSA-9659787
595,1019,R-HSA-9659787
595,1028,R-HSA-9659787
1017,9134,R-HSA-9659787
1017,898,R-HSA-9659787
894,1019,R-HSA-9659787
894,1028,R-HSA-9659787
896,1019,R-HSA-9659787
896,1028,R-HSA-9659787
1026,1019,R-HSA-9659787
1026,595,R-HSA-9659787
1026,894,R-HSA-9659787
1026,896,R-HSA-9659787
1026,1021,R-HSA-9659787
1027,1019,R-HSA-9659787
1027,595,R-HSA-9659787
1027,894,R-HSA-9659787
1027,896,R-HSA-9659787
1027,1021,R-HSA-9659787
1021,595,R-HSA-9659787
1021,894,R-HSA-9659787
1021,896,R-HSA-9659787
1021,1028,R-HSA-9659787
1869,9134,R-HSA-9659787
1869,1019,R-HSA-9659787
1869,595,R-HSA-9659787
1869,898,R-HSA-9659787
1869,1017,R-HSA-9659787
1869,894,R-HSA-9659787
1869,896,R-HSA-9659787
1869,1026,R-HSA-9659787
1869,1027,R-HSA-9659787
1869,1028,R-HSA-9659787
1869,1021,R-HSA-9659787
7027,1871,R-HSA-9659787
7027,9134,R-HSA-9659787
7027,1019,R-HSA-9659787
7027,595,R-HSA-9659787
7027,898,R-HSA-9659787
7027,1017,R-HSA-9659787
7027,894,R-HSA-9659787
7027,896,R-HSA-9659787
7027,1026,R-HSA-9659787
7027,1027,R-HSA-9659787
7027,1028,R-HSA-9659787
7027,1021,R-HSA-9659787
7027,1869,R-HSA-9659787
7027,1870,R-HSA-9659787
7029,1871,R-HSA-9659787
7029,9134,R-HSA-9659787
7029,1019,R-HSA-9659787
7029,595,R-HSA-9659787
7029,898,R-HSA-9659787
7029,1017,R-HSA-9659787
7029,894,R-HSA-9659787
7029,896,R-HSA-9659787
7029,1026,R-HSA-9659787
7029,1027,R-HSA-9659787
7029,1028,R-HSA-9659787
7029,1021,R-HSA-9659787
7029,1869,R-HSA-9659787
7029,1870,R-HSA-9659787
1870,9134,R-HSA-9659787
1870,1019,R-HSA-9659787
1870,595,R-HSA-9659787
1870,898,R-HSA-9659787
1870,1017,R-HSA-9659787
1870,894,R-HSA-9659787
1870,896,R-HSA-9659787
1870,1026,R-HSA-9659787
1870,1027,R-HSA-9659787
1870,1028,R-HSA-9659787
1870,1021,R-HSA-9659787
2157,2158,R-HSA-140877
2157,2159,R-HSA-140877
2157,5627,R-HSA-140877
2162,2165,R-HSA-140877
2147,2157,R-HSA-140877
2147,2162,R-HSA-140877
2147,462,R-HSA-140877
2147,2243,R-HSA-140877
2147,2244,R-HSA-140877
2147,2266,R-HSA-140877
2147,2160,R-HSA-140877
2147,5624,R-HSA-140877
2147,7450,R-HSA-140877
2147,2165,R-HSA-140877
2147,3053,R-HSA-140877
2147,5270,R-HSA-140877
2147,7056,R-HSA-140877
2147,2811,R-HSA-140877
2147,2153,R-HSA-140877
2147,2812,R-HSA-140877
2147,2815,R-HSA-140877
2147,2814,R-HSA-140877
2147,10544,R-HSA-140877
2158,2159,R-HSA-140877
2158,5627,R-HSA-140877
2159,2147,R-HSA-140877
2159,2155,R-HSA-140877
2159,7035,R-HSA-140877
2159,2153,R-HSA-140877
2159,2152,R-HSA-140877
2161,3827,R-HSA-140877
2161,2160,R-HSA-140877
2161,3818,R-HSA-140877
2161,2811,R-HSA-140877
2161,2812,R-HSA-140877
2161,2815,R-HSA-140877
2161,2814,R-HSA-140877
2161,708,R-HSA-140877
462,2157,R-HSA-140877
462,2162,R-HSA-140877
462,2243,R-HSA-140877
462,2244,R-HSA-140877
462,2266,R-HSA-140877
462,2160,R-HSA-140877
462,7450,R-HSA-140877
462,2165,R-HSA-140877
462,2811,R-HSA-140877
462,2153,R-HSA-140877
462,2812,R-HSA-140877
462,2815,R-HSA-140877
462,2814,R-HSA-140877
3827,2161,R-HSA-140877
2243,2162,R-HSA-140877
2243,2266,R-HSA-140877
2243,2165,R-HSA-140877
2244,2162,R-HSA-140877
2244,2243,R-HSA-140877
2244,2266,R-HSA-140877
2244,2165,R-HSA-140877
2266,2162,R-HSA-140877
2266,2165,R-HSA-140877
5196,5624,R-HSA-140877
5196,10544,R-HSA-140877
2160,2158,R-HSA-140877
3818,2161,R-HSA-140877
3818,2,R-HSA-140877
3818,3827,R-HSA-140877
3818,708,R-HSA-140877
5624,2157,R-HSA-140877
5624,2162,R-HSA-140877
5624,2243,R-HSA-140877
5624,2244,R-HSA-140877
5624,2266,R-HSA-140877
5624,2160,R-HSA-140877
5624,7450,R-HSA-140877
5624,2165,R-HSA-140877
5624,2811,R-HSA-140877
5624,2153,R-HSA-140877
5624,2812,R-HSA-140877
5624,2815,R-HSA-140877
5624,2814,R-HSA-140877
5624,10544,R-HSA-140877
7450,2157,R-HSA-140877
5104,2157,R-HSA-140877
5104,2162,R-HSA-140877
5104,2243,R-HSA-140877
5104,2244,R-HSA-140877
5104,2266,R-HSA-140877
5104,2160,R-HSA-140877
5104,5624,R-HSA-140877
5104,7450,R-HSA-140877
5104,2165,R-HSA-140877
5104,2811,R-HSA-140877
5104,2153,R-HSA-140877
5104,2812,R-HSA-140877
5104,2815,R-HSA-140877
5104,2814,R-HSA-140877
710,2161,R-HSA-140877
710,3818,R-HSA-140877
3053,2157,R-HSA-140877
3053,2162,R-HSA-140877
3053,2243,R-HSA-140877
3053,2244,R-HSA-140877
3053,2266,R-HSA-140877
3053,2160,R-HSA-140877
3053,7450,R-HSA-140877
3053,2165,R-HSA-140877
3053,2811,R-HSA-140877
3053,2153,R-HSA-140877
3053,2812,R-HSA-140877
3053,2815,R-HSA-140877
3053,2814,R-HSA-140877
5270,2157,R-HSA-140877
5270,2162,R-HSA-140877
5270,2160,R-HSA-140877
5270,7450,R-HSA-140877
5270,2165,R-HSA-140877
5270,2811,R-HSA-140877
5270,2153,R-HSA-140877
5270,2812,R-HSA-140877
5270,2815,R-HSA-140877
5270,2814,R-HSA-140877
7056,5624,R-HSA-140877
7056,10544,R-HSA-140877
5627,2157,R-HSA-140877
5627,2159,R-HSA-140877
5627,5624,R-HSA-140877
5627,2153,R-HSA-140877
2811,2158,R-HSA-140877
2811,2160,R-HSA-140877
2811,2812,R-HSA-140877
2811,2815,R-HSA-140877
2811,2814,R-HSA-140877
2155,2158,R-HSA-140877
2155,2159,R-HSA-140877
2155,7035,R-HSA-140877
5197,5624,R-HSA-140877
5197,10544,R-HSA-140877
2153,2157,R-HSA-140877
2153,2147,R-HSA-140877
2812,2158,R-HSA-140877
2812,2160,R-HSA-140877
2812,2814,R-HSA-140877
2152,2158,R-HSA-140877
2152,2159,R-HSA-140877
2152,2155,R-HSA-140877
2152,7035,R-HSA-140877
2815,2158,R-HSA-140877
2815,2160,R-HSA-140877
2815,2812,R-HSA-140877
